9f0d2477-3902-46e3-bf6d-279e1821f3bc	200010004	active	V
dd7a5912-4204-4094-a087-cc58ab53e99b	200010085	active	V
a1b13454-4afe-47f5-add3-e3fd8833556d	200010159	active	V
f7e03b5a-009e-4552-a72b-c706bb8d06a3	200010174	active	V
a828d8d0-72e6-4cbd-b8cc-1d48ba53a70d	200010187	active	V
14702b76-1e55-4a86-8a6d-c68ecd4503f7	200010204	active	V
17664448-9fbf-465d-a6d8-84aa6d7e8bf0	200010278	active	V
a689ea9a-2920-40e7-9fe9-34538752338f	200010327	active	-
773c461a-4393-4752-a300-8498721b9722	200010359	active	V
1d4db797-2fcc-4116-addd-3cbc8c3c654e	200010363	active	V
ec81d649-7020-4495-8b7f-fd9a94fbd332	200010464	active	V
a174f32b-2fd0-498d-a9c9-460cc1d22c0d	200010535	active	V
c390ec6f-ad8d-4219-8b13-97111884daa2	200110014	active	V
920098a6-772f-4561-a81d-b76e2e5af519	200110084	active	V
b9814800-c067-469a-98e8-9073bd26dfa8	200110104	active	V
45812e3a-a7b7-4e69-9d52-9b0063994c67	200110121	active	V
7c0009de-7793-44a8-b409-4c64c8f84d15	200110160	active	V
39d6ef16-9066-43d7-8cab-096e88f3077e	200110237	active	V
b8fab961-83f6-435a-9ed1-f279583f21ae	200110468	active	V
68407240-5b88-4d5f-ad3b-eea0df62321f	200110568	active	V
ef411b0e-4e10-4ea9-a9e1-3443e26fe107	200110776	active	V
a0ffe7d2-1bde-4508-bd2c-199aec810d09	200110807	active	V
aad729b3-1837-4501-8af1-9c6a871536d1	200210233	active	V
9ed02776-e545-43d5-b158-16bcad6775b8	200210242	active	V
af0e5af4-1615-4975-9495-0aca6825ceda	200210269	active	V
033c1fdf-bfbd-4f47-bb30-4a395dfbd036	200210274	active	V
e425f33d-243f-4c7c-ab81-d29d6b56ded8	200210408	active	V
41297569-fb27-4697-a1c1-f8fbf1cfe044	200210484	active	V
59b233a2-cd68-4a9f-b951-5bc9e7be0dd0	200210522	active	V
1ba60b03-65d3-4f2a-8809-0799a79e87a3	200210554	active	-
fee3ce6d-4b7c-44dd-bb48-0ff84689ec3e	200210945	active	V
d8906094-ccbf-4050-82e7-488f3b1f843f	200211181	active	V
4b8c9a34-a2f0-4da0-b07c-3bdfa3a514eb	200220124	active	V
c6d1b4c0-273a-455c-8b56-1a0dd595ead5	200310167	active	V
2eea770e-2fd1-4537-9006-7e9c9932f432	200310419	active	V
c0e4f027-1522-470a-b5df-ca2f7e7c9a2b	200310483	active	V
69685aa3-147b-43a0-ba89-3b670af4b902	200310490	active	V
d02fb894-f900-4f3b-804b-decb25c92159	200310633	active	V
6600cfdd-d306-453b-9ba2-c55d444c91eb	200310747	active	-
b8de35f8-4988-40db-984f-ce767805b3cc	200310825	active	V
36623352-27e2-4efe-96e8-ff96dfaa5636	200310912	active	V
d188a7ba-1ca6-416c-97bf-5a88327b35a3	200311775	active	V
95239416-ba97-4671-8980-4dd5c7ec6291	200410053	active	V
07e5f873-551b-4b9a-b8b4-9ee4a977503f	200410144	active	V
00e9f2d0-1a4d-4284-a473-445a33f49cde	200410237	active	V
1f909085-533c-4bea-a2ec-d5230c451508	200410257	active	V
67c6f9f6-9ca0-46b2-93b2-43be6af8e89e	200411005	active	V
70e34e43-eb14-4824-803e-6d71ad3efcfe	200411116	active	V
6f2bfd6b-d194-4a8c-9af7-13fde2fe8bad	200411210	active	V
d57ea958-30a0-4d66-8a8d-4e071668d0f0	200411958	active	V
2d80b6f3-2637-4100-9fc3-055ff3ec14fe	200412111	active	V
77bcccfe-f0ca-4372-910f-03c98788a345	200420051	active	-
e1d0471a-7bd0-44d0-8e30-aeb5bea4d3d1	200510087	active	V
262e8fe5-fd35-469b-bf82-800d0c72475e	200510264	active	V
0073dd7c-a15d-44ca-8378-2414ee8f0acb	200510279	active	V
bc56198f-ad5e-447d-9c06-83d09e6d10a7	200510331	active	V
ce624c49-8a76-406e-b463-d0911ec0b02c	200510882	active	V
293a40ac-e609-407f-8e6d-dd54cddfc93d	200510954	active	V
2ff572df-c45d-4291-9e91-3352c64f7fbb	200511000	active	V
f3a70056-128c-4e9b-929e-7256e396cd47	200511167	active	V
971ce0fc-0f66-42b2-80d1-6d35202a2879	200511301	active	-
c4d651e3-5082-43c3-8675-1faeaec7ed05	200610001	active	-
3c6cf969-8b8a-4f2f-897a-02bcbcc62f6b	200610055	active	V
a73238e7-80ea-4c91-891a-d9f14f3205a9	200610120	active	V
fa0637b7-6d86-4fdd-998b-30ee8942bee9	200610300	active	-
37603ac4-4fe3-49d1-93fe-0562027d1822	200610466	active	V
9066f3f7-b490-4ea6-83f5-b577c54888dc	200610693	active	-
cdd0ed9c-3736-4086-8573-3709d593e14a	200610698	active	V
6c0ddab6-dd5a-4dbf-b996-e0f479ee05bc	200610719	active	V
c39bd5be-9883-4de2-b786-4df29ecf080b	200610879	active	V
04ee8ad1-a383-4cfe-b541-31388864825e	200611016	active	-
547dba05-e053-4392-ba35-6ba8c31ccb56	200611069	active	V
378382a1-9a7f-481b-806f-cd57e2938f32	200611221	active	-
9f525f2d-a6d5-455c-b550-cb6fbf1d75c8	200611248	active	V
f5bdbcfd-320e-494c-b494-99387b403526	200611251	active	V
8abb614f-f8a8-4748-a652-b0b44c1cf50b	200611389	active	V
78d6bf30-fd39-4a0b-bad5-ad896e6cdcce	200611527	active	-
c7c62f18-75c2-4740-9a07-bd5ca0822125	200611560	active	-
19a4df27-54e9-4b6d-846c-1d38a8b0d3fe	200710022	active	-
5e62c757-338c-4fc7-8ebe-19031d0b06b2	200710042	active	-
101a6639-2413-46be-a216-e5a5e9d65c7e	200710114	active	V
0ec208d7-f759-454c-98c6-680f723b3230	200710265	active	V
edd45eef-42ad-4dba-a29e-27b0fa2d691b	200710305	active	-
e8c8b610-8f77-4bf1-b21e-8fa9e0086fdd	200710819	active	V
9f6f898a-c9f8-49cc-9337-aac4f3fc81f8	200710977	active	V
aeae416d-57c6-4388-ac94-cf0330cd6f13	200710995	active	V
75c3456a-6c24-4597-a967-a5922cece1c1	200711313	active	V
894f58cf-3ce0-4b97-9c12-e8429652fded	200711773	active	-
a2e5ae65-eb01-4553-bef4-84205a7cfa6c	200720216	active	V
97860bbf-cc6c-40d4-9bb5-3326a23a53ce	200720272	active	V
946830bc-23c5-45fc-ae08-d526d2a51105	200720332	active	-
0971e2eb-68ce-4877-9ffd-f02fc845c0fd	200810041	active	V
23e1a3f7-0d34-41e7-8c66-30b7f98a49af	200810196	active	V
7c9e4d5b-09ce-476a-925c-96ae8dc9497f	200810203	active	V
904d6e46-e8fb-47de-b016-23623f76f722	200810256	active	V
ab0a8eaa-6f2b-4caa-aa2b-2917a83bc508	200810279	active	V
42ac8c78-7907-487f-8a9c-07a26b14e520	200810281	active	V
72057cfd-5695-4402-a901-362a2a54e993	200810621	active	V
5f331953-5ab2-44a2-bb5b-fb8f1c31eeb4	200810628	active	-
600e6f3f-d436-47f7-955c-a9dd5a3be66c	200810723	active	V
83b76268-a0ef-4f4f-bd36-a709f04e77a0	200810869	active	V
35c9f1c8-e7cf-4b4f-bb9b-7ce5d5ba3dc8	200910090	active	V
dc2b4df3-416a-473e-8f1e-4055970fb03a	200910294	active	V
7e835ea7-ce4c-4e08-97af-0125a44f3f6c	200910347	active	V
1c4eebe5-9742-435b-a711-cd454c06e449	200910536	active	V
c0d25fd0-e93b-41f8-abbf-1c13222554f4	200910553	active	V
83ccd756-79f9-43c5-8276-a57f97a37981	200910626	active	V
89f24f95-95b8-4a84-aebc-af2f34555bcb	200910638	active	V
7a118cb1-c2ee-4c1c-b172-271e70f9830a	200920001	active	V
74c41c90-b6a4-41ef-97d4-0300874f1b55	200920456	active	-
bdb45a60-bdc9-41f6-88ae-48cddb4da238	200920562	active	V
b9a766d6-987b-44d6-9ba7-9bc8d9088461	200920691	active	V
0860f44c-bda4-42ba-81b2-d03f56095be1	200920731	active	V
cdb7505e-ce66-446e-84b4-9ecd0dd18799	200920881	active	V
f41b2e6d-2306-484c-a4bb-ef42617e8922	200921231	active	V
a169a9e0-d1d0-4e3f-8372-0c6ebb1368b2	200921337	active	-
b81891d3-29e8-46ba-a65a-0544b399cebd	201010137	active	V
3670a939-f9ea-4d66-9747-6e18cce5663f	201010267	active	V
5f38df00-8da5-4521-8396-aa62e0d855af	201010445	active	-
9275168f-9d60-4f1c-ac30-782a37514501	201010537	active	-
5d62146f-4047-4dca-8147-9d8c9a453030	201010879	active	-
551cc649-8af2-4594-b51a-6717ea3d9a6a	201010947	active	-
8616f126-9c5b-4f2e-b08b-fdc938da244a	201010956	active	V
e0078bec-d99e-4c1b-8f23-63eb39bd9647	201010960	active	V
3300cd38-c785-4616-bdad-435ffdb61cec	201011015	active	V
46c353e3-6821-4cd7-a36d-3c361dc95c4d	201011230	active	V
87e862a7-42ee-45c6-8dd7-34755b5624d3	201011424	active	-
859ad2f5-80c6-400c-81b9-2064cbe78999	201011474	active	V
80b711a5-d246-4dd3-a1d1-a63bb90f069b	201011607	active	V
d98cc851-98d5-4a55-b416-a6c67a590eb4	201012178	active	V
071698fa-29f0-4bab-9dd9-501a97e8cbb2	201012207	active	-
e1dc53c7-474f-4acc-89a0-9b988fb29f04	201110128	active	V
90fb57a7-603b-4c02-923c-1b67c7d46986	201110173	active	V
4e51c31c-b3fe-4c2f-839a-ec78987e1ad7	201110235	active	V
856272a9-0558-4b2b-bc58-712330161bbb	201110274	active	-
44f8ae6f-70c7-468f-a4ca-c994dc21dc77	201110343	active	V
8915fc6f-1d8d-4e33-85b2-0ea06cc0aaa3	201110369	active	-
52b7bd58-163d-4ae5-8b89-1c6d34feb0f4	201110557	active	-
8ac3dfc9-96c7-41ed-88e4-b09915326976	201110640	active	-
301a4167-1dd5-4c49-8a19-d6f2b6b56b36	201110644	active	V
b7d7bcdd-f1b7-4204-b306-143638aa571b	201110793	active	V
520471e6-1b5d-4444-a5a0-10dfc9293546	201110823	active	V
2fb115e3-df5d-4023-9def-ed51e533ebc5	201120446	active	V
482a1c63-8633-4b21-b111-e87b9913a19c	201120467	active	V
222b7284-b74d-4e9d-af94-33f484aef8fd	201120495	active	-
aa1bd02c-124f-4f01-8c83-2f7ac3dc5c5d	201120678	active	-
8f2de0ff-0319-4359-85b9-b3db50ee80d5	201120753	active	V
483f728e-e1c6-4d0a-9952-f3c054e26cac	201120767	active	V
c67bba9e-2dcd-46a1-b844-45da859e144f	201121195	active	-
7a7aff0b-5a62-49d4-a1d3-bef265c61753	201121383	active	V
61ea06ed-dede-4b2a-8e97-dfab508296dc	201121557	active	V
21b2db7e-b009-4b4d-a95f-5bd20dfb080e	201122380	active	V
303e70b1-690e-4522-a9a3-ea8bc7cf7f63	201150167	active	-
7a0af48b-ab72-4226-9a67-c2bfdf955fcf	201210306	active	V
aee6c894-27af-49f5-a4d0-6a6f133aaddf	201210410	active	V
2a90a3e4-9a1e-4e09-b195-f70623b32892	201210489	active	-
4296d6a1-1ca9-42b8-866b-68d3b08bd844	201210558	active	V
f353743d-c8ea-46e5-a866-30833899f7d1	201210602	active	V
4244c3a5-fe3f-4d33-91d9-68629e49c230	201210848	active	-
40bdfa6a-eec5-495c-abd4-3161fb735c4d	201220182	active	V
6c57026f-0088-4766-999f-757514623b45	201220494	active	V
6b687ad2-5736-4761-ab20-8ef25c5fe318	201220843	active	V
3f60169c-52aa-49a2-8e24-a6fa1e1492af	201220851	active	-
8c894ccd-fc40-4a2c-a10e-36ec79bac34c	201221024	active	V
38c439ed-42d7-461d-b32c-c6c19531c1ed	201221033	active	V
c888f98d-5683-4d3e-8c86-b7e32cd0dbcd	201221038	active	-
6c663dc1-0768-4ac3-aa21-78379b982433	201221142	active	V
06b047b1-70b1-4d69-886b-be2a8934288f	201221886	active	-
d66bbac0-abb9-4f46-b153-b7761de5101e	201221936	active	-
cdbf9913-c421-41bc-84cc-2015e15e1022	201222095	active	V
0d1da8e0-1f44-4272-baa4-715af3fd71f0	201222262	active	V
52f1d454-608f-470b-901e-ffdf5a186cda	201222305	active	-
ccc9eb8a-56be-461e-8ea5-32ccd4b5cd62	201222417	active	V
1fccdf4b-2148-464f-9478-dd7b79e13878	201222448	active	V
30d598e4-8298-4500-824c-32ff8771b718	201310027	active	V
2cfcb329-0ca6-4cad-8875-9248189090b1	201310048	active	V
2fc38aba-deb4-4bad-b86b-f33bcb0353cc	201310058	active	V
6aebc647-2aa0-436d-bf48-4ec62776493c	201310221	active	V
509fb14e-c638-4cc7-9975-de61be945f1a	201310387	active	V
4a30e381-f7e9-4b7d-88ca-33dc41771a3e	201310478	active	-
be04244c-c461-4a9c-9405-53eb0b9bf295	201310576	active	-
c80cb323-9eb5-459c-bdb7-d1b16be18a1b	201310698	active	V
d8749619-1998-4436-874c-6d27ec1680b3	201310780	active	V
181de294-566b-4c66-924a-e833e0051555	201320042	active	V
752b2b53-1f68-4117-8763-9e9b684ae88d	201320385	active	V
54942c90-45af-4205-b418-2d936d76aca9	201320622	active	V
48fc2036-4f34-4314-929b-1dd74eca7817	201320788	active	V
fc9b7a3d-815a-4d0f-8c39-db5a93732257	201321170	active	V
ea899df4-13e8-4874-8232-07f8a05d1858	201321310	active	V
53d848b2-b1ac-4fbf-8670-b1b9ab609eb3	201321849	active	V
5daef0a8-cc5c-4c74-b0a5-3e406ecf08ce	201321856	active	V
ed66448b-586a-4a4a-9b21-1c3a5134642a	201321865	active	V
45ae12ef-ef37-46d2-983b-19ad1838392d	201322630	active	V
fe933295-4aa4-4772-a06f-0d9b4bff3865	201323407	active	-
4b105072-e94c-4605-b9e1-c1a10a14304c	201323410	active	V
b3c863a5-9763-4924-ad93-6d64a616703f	201323467	active	V
c39b6725-7339-4fbc-9a9c-a654f2dc060c	201410058	active	V
3e1dcbff-8611-4d24-a354-859b8a3b7085	201410067	active	V
05b5eb7a-cd21-429c-8f63-178605d26972	201410167	active	V
3f90face-2541-4bc9-8199-81817d7a7f95	201410328	active	V
6e9f367b-1c1f-4b03-8a1f-3bc500e5e964	201410349	active	V
023ffc38-aa0d-4ede-8575-274a209dae8b	201410382	active	-
c8ce1b45-1acf-4368-a660-27717ffa9bb5	201410394	active	V
6dede179-5a96-4181-9776-065359fe801e	201410416	active	V
b6862243-1ef3-4061-97dc-4acd0a53e230	201410680	active	V
8c2e5edb-cbcf-4c3c-866c-ad82e3d5d193	201410718	active	V
a8aff1b8-7fbc-47a6-bb25-19d9728a5813	201410940	active	V
adf43baa-1dd7-4346-af9d-65b4a2525dd3	201410998	active	-
8b7c01ed-9fa5-4d80-bf9a-507a1cb0371f	201420217	active	V
72a20cf5-c0a1-4874-b55d-e33fbc1cc3f5	201420220	active	-
7627e21f-0fdf-400a-975d-b025c7e50718	201420294	active	V
4fe157c0-7591-4672-826e-24be24ecaf13	201420332	active	V
0d936ab0-f0fd-4897-a107-cabce63cdf23	201420338	active	-
89eee84b-1573-4d39-8801-fa0a81163159	201420382	active	V
f36dc370-8322-4d80-ad04-c708d6574b2c	201420575	active	V
326fd263-61a7-4a9c-9d93-3d09009d9bc8	201420623	active	V
953f1c37-8cbe-4599-bce1-9cff76ab6b95	201421034	active	-
0f9d27ce-8ddf-40cf-b806-a5685f19ec78	201421036	active	-
c805c201-0580-451f-ae15-102d3035fba1	201421915	active	-
6543dd64-6827-4b9a-913d-238349663ad4	201422206	active	V
a844f673-d0dc-46a1-9fee-67422c0f7f13	201430006	active	V
9d9cbdc7-4321-4746-a22c-c3d82117efcb	201510289	active	V
98874795-6e56-4b8e-9c63-944073bcb13d	201510303	active	V
89df3e75-14e4-4919-a188-4d4e474a138b	201510378	active	V
7a832412-d3e3-4df4-94bc-e28f1a95a9fa	201510456	active	V
b19294c1-a24a-4ed6-8a9c-74ee6be5b6fa	201510687	active	-
791ceefe-7595-4487-a6f0-9410ff031138	201510692	active	-
f4adea1c-9cf4-4929-9d74-496e4c5762cc	201511121	active	V
aad0a4d6-f694-41f7-ab4b-fcf2d00ae0d6	201511157	active	-
0c570439-2b8b-4b02-9838-8b593873c3ac	201520357	active	-
658900f3-438a-48b4-8fe6-b77fc05002d5	201520459	active	V
8b71ffa9-9dda-412f-b85c-6d14151fff8d	201520480	active	V
298fae53-5ff5-4bd0-8829-f6e95fc51231	201520544	active	V
eb67b0fa-d83c-43eb-ac58-4963961efc08	201520559	active	V
0d731fbb-85e7-4da0-a83e-fc25503b243a	201520563	active	V
62480b1d-d5c7-4120-a40f-2871254d49ee	201520633	active	-
d7a7e143-da30-43ae-a320-a0b989d45f9d	201520666	active	-
6812abcd-5606-453e-85d0-77ac3691530b	201520704	active	V
4ca84d3e-8ed7-4cc1-9a08-7b2f2535efc3	201520751	active	V
d6e4ba86-eaf0-4c84-80fb-2a110a590c49	201520895	active	-
499bdf9c-a481-49bf-8c22-8b4389fa3830	201521028	active	-
6e509f0d-f572-4d86-be3d-6ce76613ee4d	201521088	active	-
6b4f30ed-5151-4840-a1cf-ea9f8ba2deb8	201522233	active	V
1fe232ed-ebf9-4565-b7c8-c49572b2a1c8	201522355	active	V
5473bf13-6697-47a1-b61b-9b126d306b50	201610126	active	V
0bb6362d-6b24-4857-a952-381acd4b25c6	201610135	active	-
b20209cc-c13b-481a-af99-b5b001eaaebb	201610136	active	-
f15ef4a5-5402-43bd-94aa-74a9f12c9cfd	201610145	active	-
e2d8f7d2-be12-4820-8ffc-905b7524c558	201610176	active	-
0e9dc2ca-19eb-4cac-80f2-ea134a4940c0	201610198	active	V
1cc4e3f2-168c-4e01-a20c-8a758b96023e	201610228	active	V
8679746b-52af-46cd-8e18-3cbf42dcd63a	201610234	active	-
634b9768-4502-41fb-aa3c-b791f3504100	201610420	active	V
244ba566-391b-4d70-ae0a-e35b5680ed84	201610422	active	-
29b450d0-36b1-4623-b3ef-ec12fe61a931	201610466	active	V
56b57a23-6edb-4d4f-9ef7-6950993baa1d	201610569	active	V
23a15332-c44f-4faa-9a95-09dd3c5efe4a	201610620	active	V
7beb9650-f92a-4fb2-b19e-155c3208c4d9	201610930	active	V
d3a7ff24-1c4a-47e8-863a-62a604495c01	201611511	active	V
de783a6b-f329-4760-9994-eff5c2421abf	201611824	active	V
a6821254-8341-4832-a0ed-a1033c2a0c5e	201611834	active	V
02230230-e76c-43ff-89cb-eab0a2fe9a3c	201611843	active	V
be1d006c-e3f2-4000-9d7e-0ae36997725e	201611860	active	V
0e7ebf52-9e38-42a3-9afa-ca1b6eebb489	201611943	active	V
b5821705-e8f4-46dd-8118-5c80f70b7a74	201612001	active	-
719fefa1-392e-48c2-956a-5329c20a44b5	201612054	active	-
3dc77c3c-219b-4f2d-9635-d462c3e0cdb5	201612060	active	-
c06527dc-b81d-43d8-83be-0c15f9310dde	201612110	active	V
6139bcd2-2edf-4984-91fa-e74e495212a5	201612198	active	-
3fd7e4a9-9fff-4e81-a28e-6ca253ef00b7	201612238	active	V
de30e112-589e-4866-927e-52f284cd096b	201612284	active	V
533a5299-d9e8-4e31-825c-d63f489ba49c	201612718	active	V
12d6614b-6513-4230-8db6-a70e8a65700c	201612722	active	V
b212d372-b344-4f19-a371-06c892e83d2e	201612737	active	-
b40efad0-7f62-46f2-8912-d1f7472a2f64	201612885	active	V
f394c722-12a2-4220-8dee-7cf4c4af228e	201620318	active	V
ced2cc81-4e10-4cfc-a67f-618b214cd9c7	201620335	active	V
05c8e2fd-a7af-4b0a-971a-82e0c8a04d86	201710020	active	-
43f70f45-68c2-4b9f-a0f4-387cd21070aa	201710021	active	-
0a4fe7fa-7dc5-45aa-82e8-9657ceed0697	201710025	active	-
92077de3-7572-4dfe-8c7a-29865d349663	201710030	active	V
4f58a7c6-9db9-48e9-8123-f82390cce837	201710036	active	-
b373185d-704b-4311-a8f7-cf45b615d83f	201710040	active	V
aa2596b8-af33-4087-a712-8f28724e1675	201710059	active	-
9c0a5d68-07dc-4a7a-bbb4-b8fa5e9fa7a8	201710208	active	-
240feb35-c6a6-412a-83ad-c0b40a0cb57a	201710227	active	-
c367ff02-9c1f-4112-8698-be9d388a1961	201710276	active	-
f919aa59-2ac1-4ff5-b3f9-f3af0a00816b	201710355	active	-
4d9c740a-0d4c-4096-bbdf-8fca784834b4	201710389	active	V
7e9e9058-81b4-4b2d-912f-f8efcefea18d	201710415	active	V
4df33133-c1fb-468c-be2a-63737aba6797	201710475	active	-
1e11eb3b-9cd0-4b57-b131-8edb1f352254	201710671	active	V
4828d3e1-2330-4c72-8712-50715ebf7b3e	201710766	active	-
398b8224-14ea-446c-85e9-7702f3065cf1	201710784	active	V
f4bd6438-bf80-4fc9-a2a4-05c0b82145bd	201711428	active	-
71ebfbe5-17b9-4f35-8eb9-a32b8c71159e	201711514	active	V
46b6cdfe-d9c7-44d7-bb71-46d29a59c44b	201711631	active	-
c0e0a8a1-4c22-46a8-bcfc-01aac5da57cb	201711699	active	-
9410036f-da0c-4b61-9dca-607fb24909ec	201711839	active	-
86cb2b54-4f24-4d9e-a931-92386c703d8b	201711906	active	-
dd1ced94-5a38-4f2e-b7ac-ee21cb6e1195	201711918	active	-
781a46ef-8675-48a2-be47-1e64fe4a0fd1	201711990	active	V
e8510cc7-ce5b-4388-b53d-a9e2cc65b7c9	201712068	active	-
0b98bfde-230b-47d6-9217-212f31dacdd4	201712230	active	V
bed2be5b-3d76-4c0c-865b-0a5322fe8f87	201712393	active	V
901d11eb-debe-460d-9d99-68a6b67f6b1a	201712471	active	V
1c8a3199-d758-4516-8723-fefc7ff7cb78	201713021	active	V
5fe2c996-8211-4a9a-b692-ee1282a4b408	201713036	active	V
899ff9d5-50ef-440f-bcb8-374376cdcc1f	201713078	active	V
0dead50c-c8c7-4a86-825b-2b3dd7d8c2bb	201713193	active	-
a0df6dae-e329-46bb-8f48-f077a0ad1249	201720068	active	-
bfa462b8-dcd2-41bb-b9c7-8c58652f0301	201810054	active	V
fb72c919-a98b-4e9f-adf4-39500e916924	201810084	active	-
5d62ee11-2587-4d30-b348-761714e48d91	201810270	active	-
4794625c-3962-46ca-942f-dba22c29cbfd	201810273	active	V
afcbebbd-685e-4991-8196-6517df9a0d8b	201810437	active	-
35ce74fb-a7fa-46d1-95e8-f968e03b1edc	201810465	active	-
97952b02-4145-4a2a-921e-e833ee88bfbc	201810626	active	V
6bcfa9fa-27ec-452b-b28e-bedc0ac4b8b1	201810676	active	-
87ef7932-4626-445e-9e70-2ce3e1d4e74f	201810690	active	V
36274d3b-90f5-4fad-9387-05090f559489	201810773	active	V
a4e6babd-6e91-4b88-9ccc-39de5de3ffb1	201810791	active	V
